"codigodpto","dpto","codigompio","mpio","dimension","value","year","fuente","unidad"
"73","Tolima","73870","Villahermosa","Medición de desempeño municipal",39.14,"2018","DNP - SPT","Puntos"
"73","Tolima","73873","Villarrica","Medición de desempeño municipal",40.49,"2018","DNP - SPT","Puntos"
"68","Santander","68322","Guapotá","Medición de desempeño municipal",64.6,"2018","DNP - SPT","Puntos"
"68","Santander","68324","Guavatá","Medición de desempeño municipal",52.82,"2018","DNP - SPT","Puntos"
"68","Santander","68327","Güepsa","Medición de desempeño municipal",59.38,"2018","DNP - SPT","Puntos"
"68","Santander","68344","Hato","Medición de desempeño municipal",53.19,"2018","DNP - SPT","Puntos"
"68","Santander","68368","Jesús María","Medición de desempeño municipal",45.99,"2018","DNP - SPT","Puntos"
"68","Santander","68370","Jordán","Medición de desempeño municipal",55.27,"2018","DNP - SPT","Puntos"
"68","Santander","68377","La Belleza","Medición de desempeño municipal",56.83,"2018","DNP - SPT","Puntos"
"68","Santander","68385","Landázuri","Medición de desempeño municipal",37.14,"2018","DNP - SPT","Puntos"
"68","Santander","68397","La Paz","Medición de desempeño municipal",45.25,"2018","DNP - SPT","Puntos"
"68","Santander","68406","Lebrija","Medición de desempeño municipal",62.96,"2018","DNP - SPT","Puntos"
"68","Santander","68418","Los Santos","Medición de desempeño municipal",62.52,"2018","DNP - SPT","Puntos"
"68","Santander","68425","Macaravita","Medición de desempeño municipal",51.81,"2018","DNP - SPT","Puntos"
"68","Santander","68432","Málaga","Medición de desempeño municipal",48.51,"2018","DNP - SPT","Puntos"
"68","Santander","68444","Matanza","Medición de desempeño municipal",57.67,"2018","DNP - SPT","Puntos"
"68","Santander","68464","Mogotes","Medición de desempeño municipal",46.67,"2018","DNP - SPT","Puntos"
"68","Santander","68468","Molagavita","Medición de desempeño municipal",48.22,"2018","DNP - SPT","Puntos"
"68","Santander","68498","Ocamonte","Medición de desempeño municipal",48.94,"2018","DNP - SPT","Puntos"
"68","Santander","68500","Oiba","Medición de desempeño municipal",55.32,"2018","DNP - SPT","Puntos"
"68","Santander","68502","Onzaga","Medición de desempeño municipal",50.67,"2018","DNP - SPT","Puntos"
"68","Santander","68522","Palmar","Medición de desempeño municipal",51.14,"2018","DNP - SPT","Puntos"
"68","Santander","68524","Palmas del Socorro","Medición de desempeño municipal",58.26,"2018","DNP - SPT","Puntos"
"68","Santander","68533","Páramo","Medición de desempeño municipal",59.34,"2018","DNP - SPT","Puntos"
"68","Santander","68547","Piedecuesta","Medición de desempeño municipal",68.91,"2018","DNP - SPT","Puntos"
"68","Santander","68549","Pinchote","Medición de desempeño municipal",34.6,"2018","DNP - SPT","Puntos"
"68","Santander","68572","Puente Nacional","Medición de desempeño municipal",60.44,"2018","DNP - SPT","Puntos"
"68","Santander","68573","Puerto Parra","Medición de desempeño municipal",55.95,"2018","DNP - SPT","Puntos"
"68","Santander","68575","Puerto Wilches","Medición de desempeño municipal",50.3,"2018","DNP - SPT","Puntos"
"68","Santander","68615","Rionegro","Medición de desempeño municipal",53.77,"2018","DNP - SPT","Puntos"
"68","Santander","68655","Sabana de Torres","Medición de desempeño municipal",60.09,"2018","DNP - SPT","Puntos"
"68","Santander","68669","San Andrés","Medición de desempeño municipal",49.07,"2018","DNP - SPT","Puntos"
"68","Santander","68673","San Benito","Medición de desempeño municipal",48.48,"2018","DNP - SPT","Puntos"
"68","Santander","68679","San Gil","Medición de desempeño municipal",62.76,"2018","DNP - SPT","Puntos"
"68","Santander","68682","San Joaquín","Medición de desempeño municipal",30.09,"2018","DNP - SPT","Puntos"
"68","Santander","68684","San José de Miranda","Medición de desempeño municipal",38.51,"2018","DNP - SPT","Puntos"
"68","Santander","68686","San Miguel","Medición de desempeño municipal",41.55,"2018","DNP - SPT","Puntos"
"68","Santander","68689","San Vicente de Chucurí","Medición de desempeño municipal",53.51,"2018","DNP - SPT","Puntos"
"68","Santander","68705","Santa Bárbara","Medición de desempeño municipal",55.51,"2018","DNP - SPT","Puntos"
"68","Santander","68720","Santa Helena del Opón","Medición de desempeño municipal",54.48,"2018","DNP - SPT","Puntos"
"68","Santander","68745","Simacota","Medición de desempeño municipal",38.71,"2018","DNP - SPT","Puntos"
"68","Santander","68755","Socorro","Medición de desempeño municipal",55.74,"2018","DNP - SPT","Puntos"
"68","Santander","68770","Suaita","Medición de desempeño municipal",53.78,"2018","DNP - SPT","Puntos"
"68","Santander","68773","Sucre","Medición de desempeño municipal",49.18,"2018","DNP - SPT","Puntos"
"68","Santander","68780","Suratá","Medición de desempeño municipal",54.57,"2018","DNP - SPT","Puntos"
"68","Santander","68820","Tona","Medición de desempeño municipal",52.67,"2018","DNP - SPT","Puntos"
"68","Santander","68855","Valle de San José","Medición de desempeño municipal",52.52,"2018","DNP - SPT","Puntos"
"68","Santander","68861","Vélez","Medición de desempeño municipal",57.77,"2018","DNP - SPT","Puntos"
"68","Santander","68867","Vetas","Medición de desempeño municipal",44.67,"2018","DNP - SPT","Puntos"
"68","Santander","68872","Villanueva","Medición de desempeño municipal",63.11,"2018","DNP - SPT","Puntos"
"68","Santander","68895","Zapatoca","Medición de desempeño municipal",67.19,"2018","DNP - SPT","Puntos"
"68","Santander","68001","Bucaramanga","Medición de desempeño municipal",75.9,"2018","DNP - SPT","Puntos"
"68","Santander","68013","Aguada","Medición de desempeño municipal",38.56,"2018","DNP - SPT","Puntos"
"68","Santander","68020","Albania","Medición de desempeño municipal",46.86,"2018","DNP - SPT","Puntos"
"68","Santander","68051","Aratoca","Medición de desempeño municipal",51.26,"2018","DNP - SPT","Puntos"
"68","Santander","68077","Barbosa","Medición de desempeño municipal",49.44,"2018","DNP - SPT","Puntos"
"68","Santander","68079","Barichara","Medición de desempeño municipal",62.92,"2018","DNP - SPT","Puntos"
"68","Santander","68081","Barrancabermeja","Medición de desempeño municipal",67.38,"2018","DNP - SPT","Puntos"
"68","Santander","68092","Betulia","Medición de desempeño municipal",63.66,"2018","DNP - SPT","Puntos"
"68","Santander","68101","Bolívar","Medición de desempeño municipal",42.95,"2018","DNP - SPT","Puntos"
"68","Santander","68121","Cabrera","Medición de desempeño municipal",57,"2018","DNP - SPT","Puntos"
"68","Santander","68132","California","Medición de desempeño municipal",50.03,"2018","DNP - SPT","Puntos"
"68","Santander","68147","Capitanejo","Medición de desempeño municipal",44.96,"2018","DNP - SPT","Puntos"
"68","Santander","68152","Carcasí","Medición de desempeño municipal",41.46,"2018","DNP - SPT","Puntos"
"68","Santander","68160","Cepitá","Medición de desempeño municipal",42.69,"2018","DNP - SPT","Puntos"
"68","Santander","68162","Cerrito","Medición de desempeño municipal",52.11,"2018","DNP - SPT","Puntos"
"68","Santander","68167","Charalá","Medición de desempeño municipal",58.13,"2018","DNP - SPT","Puntos"
"68","Santander","68169","Charta","Medición de desempeño municipal",40.52,"2018","DNP - SPT","Puntos"
"68","Santander","68176","Chima","Medición de desempeño municipal",51.91,"2018","DNP - SPT","Puntos"
"68","Santander","68179","Chipatá","Medición de desempeño municipal",53.31,"2018","DNP - SPT","Puntos"
"68","Santander","68190","Cimitarra","Medición de desempeño municipal",53.2,"2018","DNP - SPT","Puntos"
"68","Santander","68207","Concepción","Medición de desempeño municipal",47.99,"2018","DNP - SPT","Puntos"
"68","Santander","68209","Confines","Medición de desempeño municipal",58.48,"2018","DNP - SPT","Puntos"
"68","Santander","68211","Contratación","Medición de desempeño municipal",58.99,"2018","DNP - SPT","Puntos"
"68","Santander","68217","Coromoro","Medición de desempeño municipal",54.68,"2018","DNP - SPT","Puntos"
"68","Santander","68229","Curití","Medición de desempeño municipal",32.93,"2018","DNP - SPT","Puntos"
"68","Santander","68235","El Carmen de Chucurí","Medición de desempeño municipal",54.76,"2018","DNP - SPT","Puntos"
"68","Santander","68245","El Guacamayo","Medición de desempeño municipal",56.16,"2018","DNP - SPT","Puntos"
"68","Santander","68250","El Peñón","Medición de desempeño municipal",41.13,"2018","DNP - SPT","Puntos"
"68","Santander","68255","El Playón","Medición de desempeño municipal",52.41,"2018","DNP - SPT","Puntos"
"68","Santander","68264","Encino","Medición de desempeño municipal",49.69,"2018","DNP - SPT","Puntos"
"68","Santander","68266","Enciso","Medición de desempeño municipal",45.47,"2018","DNP - SPT","Puntos"
"68","Santander","68271","Florián","Medición de desempeño municipal",57.01,"2018","DNP - SPT","Puntos"
"68","Santander","68276","Floridablanca","Medición de desempeño municipal",78.49,"2018","DNP - SPT","Puntos"
"68","Santander","68296","Galán","Medición de desempeño municipal",52.86,"2018","DNP - SPT","Puntos"
"68","Santander","68298","Gámbita","Medición de desempeño municipal",52.81,"2018","DNP - SPT","Puntos"
"68","Santander","68307","Girón","Medición de desempeño municipal",63.52,"2018","DNP - SPT","Puntos"
"68","Santander","68318","Guaca","Medición de desempeño municipal",40.92,"2018","DNP - SPT","Puntos"
"68","Santander","68320","Guadalupe","Medición de desempeño municipal",50.76,"2018","DNP - SPT","Puntos"
"81","Arauca","81794","Tame","Medición de desempeño municipal",52.25,"2018","DNP - SPT","Puntos"
"81","Arauca","81001","Arauca","Medición de desempeño municipal",53.75,"2018","DNP - SPT","Puntos"
"81","Arauca","81065","Arauquita","Medición de desempeño municipal",55.78,"2018","DNP - SPT","Puntos"
"81","Arauca","81220","Cravo Norte","Medición de desempeño municipal",50.05,"2018","DNP - SPT","Puntos"
"81","Arauca","81300","Fortul","Medición de desempeño municipal",47.8,"2018","DNP - SPT","Puntos"
"81","Arauca","81591","Puerto Rondón","Medición de desempeño municipal",49,"2018","DNP - SPT","Puntos"
"81","Arauca","81736","Saravena","Medición de desempeño municipal",56.02,"2018","DNP - SPT","Puntos"
"76","Valle del Cauca","76001","Cali","Medición de desempeño municipal",81.38,"2018","DNP - SPT","Puntos"
"76","Valle del Cauca","76020","Alcalá","Medición de desempeño municipal",50.09,"2018","DNP - SPT","Puntos"
"76","Valle del Cauca","76036","Andalucía","Medición de desempeño municipal",58.57,"2018","DNP - SPT","Puntos"
"76","Valle del Cauca","76041","Ansermanuevo","Medición de desempeño municipal",53.2,"2018","DNP - SPT","Puntos"
"76","Valle del Cauca","76054","Argelia","Medición de desempeño municipal",44.28,"2018","DNP - SPT","Puntos"
