"codigo","mpio","year","rural","urbana"
73483,"Natagaima",2018,6994,7841
73483,"Natagaima",2019,6833,7889
73483,"Natagaima",2020,6738,7934
73483,"Natagaima",2021,6714,7999
73483,"Natagaima",2022,6691,8055
73483,"Natagaima",2023,6667,8113
73504,"Ortega",2018,27661,6946
73504,"Ortega",2019,27462,6991
73504,"Ortega",2020,27287,7033
73504,"Ortega",2021,27190,7226
73504,"Ortega",2022,27096,7398
73504,"Ortega",2023,27000,7574
73520,"Palocabildo",2018,6730,3000
73520,"Palocabildo",2019,6743,3030
73520,"Palocabildo",2020,6753,3061
73520,"Palocabildo",2021,6730,3113
73520,"Palocabildo",2022,6707,3159
73520,"Palocabildo",2023,6683,3206
73547,"Piedras",2018,4431,2280
73547,"Piedras",2019,4441,2296
73547,"Piedras",2020,4450,2311
73547,"Piedras",2021,4435,2346
73547,"Piedras",2022,4420,2376
73547,"Piedras",2023,4404,2408
73555,"Planadas",2018,19028,6736
73555,"Planadas",2019,19005,6780
73555,"Planadas",2020,18978,6821
73555,"Planadas",2021,18914,6957
73555,"Planadas",2022,18849,7081
73555,"Planadas",2023,18782,7208
73563,"Prado",2018,4753,3745
73563,"Prado",2019,4685,3758
73563,"Prado",2020,4646,3769
73563,"Prado",2021,4629,3810
73563,"Prado",2022,4613,3845
73563,"Prado",2023,4597,3880
73585,"Purificación",2018,10350,13186
73585,"Purificación",2019,10245,13282
73585,"Purificación",2020,10164,13374
73585,"Purificación",2021,10128,13476
73585,"Purificación",2022,10093,13564
73585,"Purificación",2023,10057,13655
73616,"Rioblanco",2018,19047,3724
73616,"Rioblanco",2019,18920,3740
73616,"Rioblanco",2020,18860,3757
73616,"Rioblanco",2021,18793,3887
73616,"Rioblanco",2022,18728,4004
73616,"Rioblanco",2023,18662,4122
73622,"Roncesvalles",2018,3584,1875
73622,"Roncesvalles",2019,3591,1876
73622,"Roncesvalles",2020,3602,1877
73622,"Roncesvalles",2021,3590,1904
73622,"Roncesvalles",2022,3577,1930
73622,"Roncesvalles",2023,3565,1955
73624,"Rovira",2018,11594,10080
73624,"Rovira",2019,11410,10146
73624,"Rovira",2020,11284,10207
73624,"Rovira",2021,11244,10307
73624,"Rovira",2022,11205,10395
73624,"Rovira",2023,11165,10485
73671,"Saldaña",2018,5933,8502
73671,"Saldaña",2019,5931,8519
73671,"Saldaña",2020,5929,8544
73671,"Saldaña",2021,5909,8605
73671,"Saldaña",2022,5889,8657
73671,"Saldaña",2023,5868,8712
73675,"San Antonio",2018,8545,4351
73675,"San Antonio",2019,8397,4294
73675,"San Antonio",2020,8305,4265
73675,"San Antonio",2021,8275,4330
73675,"San Antonio",2022,8247,4387
73675,"San Antonio",2023,8218,4445
73678,"San Luis",2018,9788,3765
73678,"San Luis",2019,9715,3766
73678,"San Luis",2020,9679,3772
73678,"San Luis",2021,9645,3844
73678,"San Luis",2022,9611,3908
73678,"San Luis",2023,9577,3973
73686,"Santa Isabel",2018,3598,2171
73686,"Santa Isabel",2019,3557,2153
73686,"Santa Isabel",2020,3529,2144
73686,"Santa Isabel",2021,3516,2173
73686,"Santa Isabel",2022,3504,2198
73686,"Santa Isabel",2023,3492,2223
73770,"Suárez",2018,2274,1539
73770,"Suárez",2019,2240,1548
73770,"Suárez",2020,2215,1557
73770,"Suárez",2021,2207,1576
73770,"Suárez",2022,2199,1592
73770,"Suárez",2023,2192,1608
73854,"Valle de San Juan",2018,3241,2104
73854,"Valle de San Juan",2019,3230,2123
73854,"Valle de San Juan",2020,3220,2140
73854,"Valle de San Juan",2021,3209,2166
73854,"Valle de San Juan",2022,3197,2190
73854,"Valle de San Juan",2023,3186,2214
73861,"Venadillo",2018,4178,8639
73861,"Venadillo",2019,4075,8676
73861,"Venadillo",2020,4008,8715
73861,"Venadillo",2021,3994,8765
73861,"Venadillo",2022,3980,8807
73861,"Venadillo",2023,3966,8851
73870,"Villahermosa",2018,5919,3364
73870,"Villahermosa",2019,5862,3354
73870,"Villahermosa",2020,5833,3353
73870,"Villahermosa",2021,5812,3400
73870,"Villahermosa",2022,5792,3441
73870,"Villahermosa",2023,5772,3482
73873,"Villarrica",2018,3160,1968
73873,"Villarrica",2019,3096,1925
73873,"Villarrica",2020,3058,1902
73873,"Villarrica",2021,3047,1927
73873,"Villarrica",2022,3037,1948
73873,"Villarrica",2023,3026,1971
76000,"Valle del Cauca",2018,666344,3809542
76000,"Valle del Cauca",2019,666412,3840356
76000,"Valle del Cauca",2020,665592,3866560
76000,"Valle del Cauca",2021,663577,3893175
76000,"Valle del Cauca",2022,660913,3928365
76000,"Valle del Cauca",2023,657904,3964228
76001,"Cali",2018,55115,2172527
76001,"Cali",2019,51128,2190363
76001,"Cali",2020,46936,2205680
76001,"Cali",2021,46787,2217961
76001,"Cali",2022,46598,2234309
76001,"Cali",2023,46388,2250842
76020,"Alcalá",2018,3664,10398
76020,"Alcalá",2019,3705,10484
76020,"Alcalá",2020,3738,10557
76020,"Alcalá",2021,3727,10648
76020,"Alcalá",2022,3712,10765
76020,"Alcalá",2023,3695,10886
76036,"Andalucía",2018,5023,17413
76036,"Andalucía",2019,4959,17556
76036,"Andalucía",2020,4915,17679
76036,"Andalucía",2021,4899,17817
76036,"Andalucía",2022,4880,17998
76036,"Andalucía",2023,4858,18184
76041,"Ansermanuevo",2018,7163,10285
76041,"Ansermanuevo",2019,6979,10369
76041,"Ansermanuevo",2020,6875,10441
76041,"Ansermanuevo",2021,6853,10556
76041,"Ansermanuevo",2022,6826,10707
76041,"Ansermanuevo",2023,6795,10864
76054,"Argelia",2018,2545,2852
76054,"Argelia",2019,2447,2811
76054,"Argelia",2020,2387,2790
76054,"Argelia",2021,2379,2826
76054,"Argelia",2022,2370,2872
76054,"Argelia",2023,2359,2921
76100,"Bolívar",2018,11607,4414
76100,"Bolívar",2019,11393,4435
76100,"Bolívar",2020,11262,4452
76100,"Bolívar",2021,11226,4572
76100,"Bolívar",2022,11181,4730
76100,"Bolívar",2023,11130,4895
76109,"Buenaventura",2018,73124,235064
76109,"Buenaventura",2019,73202,236992
76109,"Buenaventura",2020,73179,238648
76109,"Buenaventura",2021,72961,240547
76109,"Buenaventura",2022,72668,243075
76109,"Buenaventura",2023,72338,245665
76111,"Guadalajara de Buga",2018,16640,110905
76111,"Guadalajara de Buga",2019,18105,110211
76111,"Guadalajara de Buga",2020,19192,109753
76111,"Guadalajara de Buga",2021,19135,110504
76111,"Guadalajara de Buga",2022,19058,111506
76111,"Guadalajara de Buga",2023,18971,112528
76113,"Bugalagrande",2018,11648,12670
76113,"Bugalagrande",2019,11741,12659
76113,"Bugalagrande",2020,11818,12647
76113,"Bugalagrande",2021,11783,12814
76113,"Bugalagrande",2022,11736,13036
76113,"Bugalagrande",2023,11682,13268
76122,"Caicedonia",2018,4985,23840
76122,"Caicedonia",2019,4931,23678
76122,"Caicedonia",2020,4913,23608
76122,"Caicedonia",2021,4897,23777
76122,"Caicedonia",2022,4878,24001
76122,"Caicedonia",2023,4856,24230
76126,"Calima",2018,6585,11469
76126,"Calima",2019,6607,11564
76126,"Calima",2020,6620,11646
76126,"Calima",2021,6600,11764
76126,"Calima",2022,6574,11921
76126,"Calima",2023,6544,12084
76130,"Candelaria",2018,68246,23579
76130,"Candelaria",2019,69410,23773
76130,"Candelaria",2020,70271,23940
76130,"Candelaria",2021,70062,24674
76130,"Candelaria",2022,69781,25632
76130,"Candelaria",2023,69463,26633
76147,"Cartago",2018,4088,131641
76147,"Cartago",2019,4397,132199
76147,"Cartago",2020,4649,132653
76147,"Cartago",2021,4635,133407
76147,"Cartago",2022,4617,134409
76147,"Cartago",2023,4596,135426
76233,"Dagua",2018,37513,10930
76233,"Dagua",2019,37774,10984
76233,"Dagua",2020,37990,11025
76233,"Dagua",2021,37877,11402
76233,"Dagua",2022,37725,11906
76233,"Dagua",2023,37553,12433
76243,"El Águila",2018,6502,2407
76243,"El Águila",2019,6318,2378
76243,"El Águila",2020,6202,2360
76243,"El Águila",2021,6182,2426
76243,"El Águila",2022,6157,2513
76243,"El Águila",2023,6129,2603
76246,"El Cairo",2018,3647,3198
76246,"El Cairo",2019,3486,3151
76246,"El Cairo",2020,3384,3122
76246,"El Cairo",2021,3373,3168
76246,"El Cairo",2022,3360,3228
76246,"El Cairo",2023,3344,3291
76248,"El Cerrito",2018,20493,35977
76248,"El Cerrito",2019,20767,36068
76248,"El Cerrito",2020,20973,36160
76248,"El Cerrito",2021,20911,36530
76248,"El Cerrito",2022,20827,37024
76248,"El Cerrito",2023,20732,37533
76250,"El Dovio",2018,3489,5397
76250,"El Dovio",2019,3312,5399
76250,"El Dovio",2020,3203,5413
76250,"El Dovio",2021,3193,5469
76250,"El Dovio",2022,3180,5544
76250,"El Dovio",2023,3166,5621
76275,"Florida",2018,17179,40195
76275,"Florida",2019,17411,40285
76275,"Florida",2020,17550,40411
76275,"Florida",2021,17498,40775
76275,"Florida",2022,17428,41261
76275,"Florida",2023,17348,41761
76306,"Ginebra",2018,12499,10242
76306,"Ginebra",2019,12550,10358
76306,"Ginebra",2020,12597,10449
76306,"Ginebra",2021,12560,10614
76306,"Ginebra",2022,12509,10831
76306,"Ginebra",2023,12452,11055
76318,"Guacarí",2018,12770,20421
76318,"Guacarí",2019,12816,20589
76318,"Guacarí",2020,12845,20733
76318,"Guacarí",2021,12807,20952
76318,"Guacarí",2022,12755,21245
76318,"Guacarí",2023,12697,21546
76364,"Jamundí",2018,36262,123615
76364,"Jamundí",2019,36750,127409
76364,"Jamundí",2020,37033,130114
76364,"Jamundí",2021,36923,131156
76364,"Jamundí",2022,36775,132505
76364,"Jamundí",2023,36607,133885
76377,"La Cumbre",2018,13415,2901
76377,"La Cumbre",2019,13497,2925
76377,"La Cumbre",2020,13564,2945
76377,"La Cumbre",2021,13524,3074
76377,"La Cumbre",2022,13469,3247
76377,"La Cumbre",2023,13408,3428
76400,"La Unión",2018,6962,26991
76400,"La Unión",2019,6915,27329
76400,"La Unión",2020,6890,27603
76400,"La Unión",2021,6868,27817
76400,"La Unión",2022,6841,28092
76400,"La Unión",2023,6809,28374
76403,"La Victoria",2018,3092,9082
76403,"La Victoria",2019,2959,9022
76403,"La Victoria",2020,2866,9001
76403,"La Victoria",2021,2857,9074
76403,"La Victoria",2022,2845,9171
76403,"La Victoria",2023,2832,9270
76497,"Obando",2018,3363,8949
76497,"Obando",2019,3104,9036
76497,"Obando",2020,2928,9114
76497,"Obando",2021,2919,9188
76497,"Obando",2022,2907,9286
76497,"Obando",2023,2894,9387
76520,"Palmira",2018,74040,275254
76520,"Palmira",2019,74497,277519
76520,"Palmira",2020,74820,279465
76520,"Palmira",2021,74597,281662
76520,"Palmira",2022,74298,284508
76520,"Palmira",2023,73960,287415
76563,"Pradera",2018,6193,41422
76563,"Pradera",2019,6157,41761
76563,"Pradera",2020,6113,42052
76563,"Pradera",2021,6094,42330
76563,"Pradera",2022,6069,42701
76563,"Pradera",2023,6041,43078
76606,"Restrepo",2018,5260,10047
76606,"Restrepo",2019,5165,10130
76606,"Restrepo",2020,5103,10201
76606,"Restrepo",2021,5087,10299
76606,"Restrepo",2022,5066,10430
76606,"Restrepo",2023,5043,10564
76616,"Riofrío",2018,8196,7358
76616,"Riofrío",2019,8127,7356
76616,"Riofrío",2020,8115,7348
76616,"Riofrío",2021,8089,7457
76616,"Riofrío",2022,8057,7600
76616,"Riofrío",2023,8020,7749
76622,"Roldanillo",2018,9171,27626
76622,"Roldanillo",2019,8913,27854
76622,"Roldanillo",2020,8736,28050
76622,"Roldanillo",2021,8708,28276
76622,"Roldanillo",2022,8673,28575
76622,"Roldanillo",2023,8634,28881
76670,"San Pedro",2018,9371,7571
76670,"San Pedro",2019,9396,7686
76670,"San Pedro",2020,9425,7776
76670,"San Pedro",2021,9397,7900
76670,"San Pedro",2022,9359,8061
76670,"San Pedro",2023,9317,8228
76736,"Sevilla",2018,10317,31816
76736,"Sevilla",2019,10007,31496
76736,"Sevilla",2020,9822,31331
76736,"Sevilla",2021,9791,31583
76736,"Sevilla",2022,9752,31918
76736,"Sevilla",2023,9707,32261
76823,"Toro",2018,4644,9968
76823,"Toro",2019,4509,9958
76823,"Toro",2020,4417,9972
76823,"Toro",2021,4403,10063
76823,"Toro",2022,4385,10185
76823,"Toro",2023,4365,10309
76828,"Trujillo",2018,10369,8857
76828,"Trujillo",2019,10143,8930
76828,"Trujillo",2020,9990,8992
76828,"Trujillo",2021,9958,9126
76828,"Trujillo",2022,9918,9302
76828,"Trujillo",2023,9873,9485
76834,"Tuluá",2018,37734,174951
76834,"Tuluá",2019,39359,176619
76834,"Tuluá",2020,40782,178030
76834,"Tuluá",2021,40661,179371
76834,"Tuluá",2022,40497,181107
76834,"Tuluá",2023,40313,182878
76845,"Ulloa",2018,2916,2549
76845,"Ulloa",2019,2906,2506
76845,"Ulloa",2020,2904,2477
76845,"Ulloa",2021,2893,2517
76845,"Ulloa",2022,2882,2567
76845,"Ulloa",2023,2868,2620
76863,"Versalles",2018,3169,4094
76863,"Versalles",2019,2988,4082
76863,"Versalles",2020,2866,4084
76863,"Versalles",2021,2857,4130
76863,"Versalles",2022,2845,4192
76863,"Versalles",2023,2832,4256
76869,"Vijes",2018,4835,7899
76869,"Vijes",2019,4801,8016
76869,"Vijes",2020,4776,8108
76869,"Vijes",2021,4761,8192
76869,"Vijes",2022,4742,8304
76869,"Vijes",2023,4720,8419
76890,"Yotoco",2018,7693,8326
76890,"Yotoco",2019,7734,8383
76890,"Yotoco",2020,7766,8431
76890,"Yotoco",2021,7743,8541
76890,"Yotoco",2022,7712,8688
76890,"Yotoco",2023,7677,8841
76892,"Yumbo",2018,14704,92630
76892,"Yumbo",2019,14898,93991
76892,"Yumbo",2020,14997,95072
76892,"Yumbo",2021,14952,95731
76892,"Yumbo",2022,14892,96582
76892,"Yumbo",2023,14825,97447
76895,"Zarzal",2018,10113,31812
76895,"Zarzal",2019,10149,32042
76895,"Zarzal",2020,10180,32227
76895,"Zarzal",2021,10150,32485
76895,"Zarzal",2022,10109,32831
76895,"Zarzal",2023,10063,33184
81000,"Arauca",2018,89540,172634
81000,"Arauca",2019,96253,183856
81000,"Arauca",2020,101620,192586
81000,"Arauca",2021,104548,196722
81000,"Arauca",2022,106284,198694
81000,"Arauca",2023,107868,200433
81001,"Arauca",2018,11390,74195
81001,"Arauca",2019,12589,79286
81001,"Arauca",2020,13558,83256
81001,"Arauca",2021,13950,85193
81001,"Arauca",2022,14181,86184
81001,"Arauca",2023,14392,87065
81065,"Arauquita",2018,36121,13720
81065,"Arauquita",2019,38611,14796
81065,"Arauquita",2020,40531,15678
81065,"Arauquita",2021,41695,15867
81065,"Arauquita",2022,42387,15883
81065,"Arauquita",2023,43019,15886
81220,"Cravo Norte",2018,1243,2682
81220,"Cravo Norte",2019,1229,2813
81220,"Cravo Norte",2020,1223,2920
81220,"Cravo Norte",2021,1258,2984
81220,"Cravo Norte",2022,1279,3015
81220,"Cravo Norte",2023,1298,3043
81300,"Fortul",2018,9052,9886
81300,"Fortul",2019,9084,10575
81300,"Fortul",2020,9036,11112
81300,"Fortul",2021,9295,11334
81300,"Fortul",2022,9450,11433
81300,"Fortul",2023,9591,11519
81591,"Puerto Rondón",2018,1447,2952
81591,"Puerto Rondón",2019,1534,3154
81591,"Puerto Rondón",2020,1607,3312
81591,"Puerto Rondón",2021,1653,3383
81591,"Puerto Rondón",2022,1681,3417
81591,"Puerto Rondón",2023,1706,3448
81736,"Saravena",2018,13139,42415
81736,"Saravena",2019,14370,45327
81736,"Saravena",2020,15407,47597
81736,"Saravena",2021,15853,48667
81736,"Saravena",2022,16116,49198
81736,"Saravena",2023,16356,49670
81794,"Tame",2018,17148,26784
81794,"Tame",2019,18836,27905
81794,"Tame",2020,20258,28711
81794,"Tame",2021,20844,29294
81794,"Tame",2022,21190,29564
81794,"Tame",2023,21506,29802
85000,"Casanare",2018,125070,295434
85000,"Casanare",2019,125277,303286
85000,"Casanare",2020,125224,309971
85000,"Casanare",2021,124764,314474
85000,"Casanare",2022,124065,318003
85000,"Casanare",2023,123267,321335
85001,"Yopal",2018,24814,143619
85001,"Yopal",2019,25176,148434
85001,"Yopal",2020,25267,152421
85001,"Yopal",2021,25178,154177
85001,"Yopal",2022,25035,155478
85001,"Yopal",2023,24874,156674
85010,"Aguazul",2018,10398,26517
85010,"Aguazul",2019,10330,27183
85010,"Aguazul",2020,10260,27750
85010,"Aguazul",2021,10221,28139
85010,"Aguazul",2022,10164,28443
85010,"Aguazul",2023,10099,28729
85015,"Chámeza",2018,1001,1499
85015,"Chámeza",2019,1034,1537
85015,"Chámeza",2020,1064,1570
85015,"Chámeza",2021,1060,1599
85015,"Chámeza",2022,1054,1622
85015,"Chámeza",2023,1047,1644
85125,"Hato Corozal",2018,7161,5167
85125,"Hato Corozal",2019,6899,5304
85125,"Hato Corozal",2020,6687,5421
85125,"Hato Corozal",2021,6662,5557
85125,"Hato Corozal",2022,6624,5674
85125,"Hato Corozal",2023,6582,5787
85136,"La Salina",2018,781,636
85136,"La Salina",2019,733,652
85136,"La Salina",2020,703,666
85136,"La Salina",2021,700,682
85136,"La Salina",2022,696,694
85136,"La Salina",2023,692,706
85139,"Maní",2018,5995,11216
85139,"Maní",2019,5900,11459
85139,"Maní",2020,5803,11660
85139,"Maní",2021,5781,11843
85139,"Maní",2022,5749,11988
85139,"Maní",2023,5712,12127
85162,"Monterrey",2018,5359,12178
85162,"Monterrey",2019,5310,12487
85162,"Monterrey",2020,5258,12751
85162,"Monterrey",2021,5238,12937
85162,"Monterrey",2022,5209,13083
85162,"Monterrey",2023,5175,13222
85225,"Nunchía",2018,6922,1904
85225,"Nunchía",2019,6789,1949
85225,"Nunchía",2020,6725,1988
85225,"Nunchía",2021,6700,2093
85225,"Nunchía",2022,6662,2188
85225,"Nunchía",2023,6619,2281
85230,"Orocué",2018,6964,5376
85230,"Orocué",2019,6998,5516
85230,"Orocué",2020,7017,5635
85230,"Orocué",2021,6992,5776
85230,"Orocué",2022,6953,5898
85230,"Orocué",2023,6908,6016
85250,"Paz de Ariporo",2018,11344,24933
85250,"Paz de Ariporo",2019,11758,25103
85250,"Paz de Ariporo",2020,12045,25302
85250,"Paz de Ariporo",2021,12002,25688
85250,"Paz de Ariporo",2022,11935,25998
85250,"Paz de Ariporo",2023,11858,26293
85263,"Pore",2018,5145,6822
85263,"Pore",2019,5035,6966
85263,"Pore",2020,4976,7083
85263,"Pore",2021,4957,7213
85263,"Pore",2022,4929,7319
85263,"Pore",2023,4898,7420
85279,"Recetor",2018,1322,312
85279,"Recetor",2019,1398,320
85279,"Recetor",2020,1469,327
85279,"Recetor",2021,1464,349
85279,"Recetor",2022,1456,369
85279,"Recetor",2023,1446,389
85300,"Sabanalarga",2018,1844,1781
85300,"Sabanalarga",2019,1815,1768
85300,"Sabanalarga",2020,1804,1765
85300,"Sabanalarga",2021,1797,1805
85300,"Sabanalarga",2022,1787,1838
85300,"Sabanalarga",2023,1776,1870
85315,"Sácama",2018,1070,1020
85315,"Sácama",2019,1030,1043
85315,"Sácama",2020,996,1063
85315,"Sácama",2021,992,1086
85315,"Sácama",2022,987,1104
85315,"Sácama",2023,980,1123
85325,"San Luis de Palenque",2018,5408,3058
85325,"San Luis de Palenque",2019,5350,3028
85325,"San Luis de Palenque",2020,5341,3005
85325,"San Luis de Palenque",2021,5321,3102
85325,"San Luis de Palenque",2022,5291,3186
85325,"San Luis de Palenque",2023,5257,3269
85400,"Támara",2018,5239,1634
85400,"Támara",2019,5094,1577
85400,"Támara",2020,5020,1547
85400,"Támara",2021,5001,1626
85400,"Támara",2022,4973,1697
85400,"Támara",2023,4941,1767
85410,"Tauramena",2018,8978,14549
85410,"Tauramena",2019,9198,15247
85410,"Tauramena",2020,9362,15811
85410,"Tauramena",2021,9328,16082
85410,"Tauramena",2022,9276,16297
85410,"Tauramena",2023,9217,16503
85430,"Trinidad",2018,6342,6891
85430,"Trinidad",2019,6284,7066
85430,"Trinidad",2020,6234,7215
85430,"Trinidad",2021,6210,7363
85430,"Trinidad",2022,6176,7484
85430,"Trinidad",2023,6136,7602
85440,"Villanueva",2018,8983,26322
85440,"Villanueva",2019,9146,26647
85440,"Villanueva",2020,9193,26991
85440,"Villanueva",2021,9160,27357
85440,"Villanueva",2022,9109,27643
85440,"Villanueva",2023,9050,27913
86000,"Putumayo",2018,173643,174539
86000,"Putumayo",2019,175269,178490
86000,"Putumayo",2020,176841,182286
86000,"Putumayo",2021,178228,185857
86000,"Putumayo",2022,179563,189501
86000,"Putumayo",2023,180896,193146
86001,"Mocoa",2018,17941,38457
86001,"Mocoa",2019,18087,39629
86001,"Mocoa",2020,18249,40689
86001,"Mocoa",2021,18391,41364
86001,"Mocoa",2022,18528,42044
86001,"Mocoa",2023,18666,42725
86219,"Colón",2018,1988,3419
86219,"Colón",2019,2052,3417
86219,"Colón",2020,2096,3434
86219,"Colón",2021,2113,3493
86219,"Colón",2022,2128,3554
86219,"Colón",2023,2144,3615
86320,"Orito",2018,17912,19833
86320,"Orito",2019,17919,20325
