"COD_DPTO","DPTO","MPIO","COD_MUNI","CULTIVO","PERIODO","AREA_SEMBRADA_HA","AREA_COSECHADA_HA","PRODUCCION","RDTOS"
73,"TOLIMA","FRESNO",73283,"CACAO",2015,447,447,268,0.6
73,"TOLIMA","PRADO",73563,"CACAO",2015,423,383,230,0.6
73,"TOLIMA","LERIDA",73408,"CACAO",2015,420,300,165,0.6
73,"TOLIMA","ALVARADO",73026,"CACAO",2015,346,216,54,0.3
73,"TOLIMA","FALAN",73270,"CACAO",2015,330,290,174,0.6
73,"TOLIMA","MELGAR",73449,"CACAO",2015,326,310,109,0.4
73,"TOLIMA","ORTEGA",73504,"CACAO",2015,288,255,128,0.5
73,"TOLIMA","PURIFICACION",73585,"CACAO",2015,280,230,138,0.6
73,"TOLIMA","PALOCABILDO",73520,"CACAO",2015,237,207,124,0.6
73,"TOLIMA","LIBANO",73411,"CACAO",2015,220,190,114,0.6
73,"TOLIMA","VILLARRICA",73873,"CACAO",2015,163,150,105,0.7
73,"TOLIMA","ARMERO (GUAYABAL)",73055,"CACAO",2015,160,150,98,0.7
73,"TOLIMA","GUAMO",73319,"CACAO",2015,153,133,67,0.5
73,"TOLIMA","ICONONZO",73352,"CACAO",2015,120,120,60,0.5
73,"TOLIMA","SAN ANTONIO",73675,"CACAO",2015,100,80,42,0.5
73,"TOLIMA","IBAGUE",73001,"CACAO",2015,95,85,51,0.6
73,"TOLIMA","VENADILLO",73861,"CACAO",2015,90,90,54,0.6
73,"TOLIMA","DOLORES",73236,"CACAO",2015,83,70,35,0.5
73,"TOLIMA","CARMEN DE APICALA",73148,"CACAO",2015,80,80,36,0.5
73,"TOLIMA","ALPUJARRA",73024,"CACAO",2015,73,73,37,0.5
73,"TOLIMA","SAN LUIS",73678,"CACAO",2015,55,20,12,0.6
73,"TOLIMA","ANZOATEGUI",73043,"CACAO",2015,54,40,24,0.6
73,"TOLIMA","COYAIMA",73217,"CACAO",2015,50,30,15,0.5
73,"TOLIMA","VILLAHERMOSA",73870,"CACAO",2015,23,20,12,0.6
73,"TOLIMA","VALLE DE SAN JUAN",73854,"CACAO",2015,17,7,4,0.5
73,"TOLIMA","RONCESVALLES",73622,"CACAO",2015,4,4,2,0.5
76,"VALLE DEL CAUCA","JAMUNDI",76364,"CACAO",2015,268,268,161,0.6
76,"VALLE DEL CAUCA","DAGUA",76233,"CACAO",2015,240,40,20,0.5
76,"VALLE DEL CAUCA","BOLIVAR",76100,"CACAO",2015,199,193,116,0.6
76,"VALLE DEL CAUCA","BUGALAGRANDE",76113,"CACAO",2015,83,73,58,0.8
76,"VALLE DEL CAUCA","RIOFRIO",76616,"CACAO",2015,75,63,25,0.4
76,"VALLE DEL CAUCA","LA VICTORIA",76403,"CACAO",2015,50,30,15,0.5
76,"VALLE DEL CAUCA","OBANDO",76497,"CACAO",2015,37,34,10,0.3
76,"VALLE DEL CAUCA","CAICEDONIA",76122,"CACAO",2015,36,22,13,0.6
76,"VALLE DEL CAUCA","ANSERMANUEVO",76041,"CACAO",2015,34,34,17,0.5
76,"VALLE DEL CAUCA","TULUA",76834,"CACAO",2015,29,22,22,1
76,"VALLE DEL CAUCA","BUENAVENTURA",76109,"CACAO",2015,23,13,8,0.6
76,"VALLE DEL CAUCA","TRUJILLO",76828,"CACAO",2015,20,16,8,0.5
76,"VALLE DEL CAUCA","EL AGUILA",76243,"CACAO",2015,20,15,9,0.6
76,"VALLE DEL CAUCA","SEVILLA",76736,"CACAO",2015,18,11,13,1.2
76,"VALLE DEL CAUCA","EL DOVIO",76250,"CACAO",2015,18,18,7,0.4
76,"VALLE DEL CAUCA","FLORIDA",76275,"CACAO",2015,16,14,8,0.6
76,"VALLE DEL CAUCA","ANDALUCIA",76036,"CACAO",2015,15,15,8,0.5
76,"VALLE DEL CAUCA","ROLDANILLO",76622,"CACAO",2015,13,13,7,0.5
76,"VALLE DEL CAUCA","TORO",76823,"CACAO",2015,12,12,18,1.5
76,"VALLE DEL CAUCA","CARTAGO",76147,"CACAO",2015,11,10,7,0.7
76,"VALLE DEL CAUCA","ARGELIA",76054,"CACAO",2015,10,10,7,0.7
76,"VALLE DEL CAUCA","VERSALLES",76863,"CACAO",2015,7,4,4,1
76,"VALLE DEL CAUCA","ZARZAL",76895,"CACAO",2015,6,6,3,0.6
76,"VALLE DEL CAUCA","GUACARI",76318,"CACAO",2015,5,5,5,1
76,"VALLE DEL CAUCA","BUGA",76111,"CACAO",2015,5,5,8,1.5
76,"VALLE DEL CAUCA","CALIMA EL DARIEN",76126,"CACAO",2015,4,4,2,0.4
76,"VALLE DEL CAUCA","CANDELARIA",76130,"CACAO",2015,3,3,2,0.8
76,"VALLE DEL CAUCA","PALMIRA",76520,"CACAO",2015,3,3,1,0.5
97,"VAUPES","CARURU",97161,"CACAO",2015,30,0,0,NA
99,"VICHADA","CUMARIBO",99773,"CACAO",2015,158,150,90,0.6
91,"AMAZONAS","PUERTO NARIÑO",91540,"CACAO",2016,29,29,15,0.5
91,"AMAZONAS","LETICIA",91001,"CACAO",2016,8,6,2,0.4
5,"ANTIOQUIA","TURBO",5837,"CACAO",2016,2476,1761,881,0.5
5,"ANTIOQUIA","CACERES",5120,"CACAO",2016,1844,800,640,0.8
5,"ANTIOQUIA","NECOCLI",5490,"CACAO",2016,1786,1054,527,0.5
5,"ANTIOQUIA","APARTADO",5045,"CACAO",2016,1744,1404,702,0.5
5,"ANTIOQUIA","MACEO",5425,"CACAO",2016,1580,1380,828,0.6
5,"ANTIOQUIA","VEGACHI",5858,"CACAO",2016,848,818,491,0.6
5,"ANTIOQUIA","TARAZA",5790,"CACAO",2016,780,400,240,0.6
5,"ANTIOQUIA","AMALFI",5031,"CACAO",2016,707,668,334,0.5
5,"ANTIOQUIA","CHIGORODO",5172,"CACAO",2016,648,383,230,0.6
5,"ANTIOQUIA","YALI",5885,"CACAO",2016,623,581,407,0.7
5,"ANTIOQUIA","VALDIVIA",5854,"CACAO",2016,602,368,184,0.5
5,"ANTIOQUIA","SAN PEDRO DE URABA",5665,"CACAO",2016,515,317,159,0.5
5,"ANTIOQUIA","CAREPA",5147,"CACAO",2016,494,294,206,0.7
5,"ANTIOQUIA","CARACOLI",5142,"CACAO",2016,450,427,299,0.7
5,"ANTIOQUIA","NARIÑO",5483,"CACAO",2016,407,367,220,0.6
5,"ANTIOQUIA","SAN JUAN DE URABA",5659,"CACAO",2016,390,390,312,0.8
5,"ANTIOQUIA","EL BAGRE",5250,"CACAO",2016,324,263,158,0.6
5,"ANTIOQUIA","SAN FRANCISCO",5652,"CACAO",2016,306,281,197,0.7
5,"ANTIOQUIA","ITUANGO",5361,"CACAO",2016,290,265,212,0.8
5,"ANTIOQUIA","ZARAGOZA",5895,"CACAO",2016,287,118,71,0.6
5,"ANTIOQUIA","DABEIBA",5234,"CACAO",2016,284,261,183,0.7
5,"ANTIOQUIA","SAN LUIS",5660,"CACAO",2016,279,236,94,0.4
5,"ANTIOQUIA","REMEDIOS",5604,"CACAO",2016,265,215,129,0.6
5,"ANTIOQUIA","ARBOLETES",5051,"CACAO",2016,245,245,147,0.6
5,"ANTIOQUIA","SAN ROQUE",5670,"CACAO",2016,242,52,26,0.5
5,"ANTIOQUIA","ANORI",5040,"CACAO",2016,230,195,117,0.6
5,"ANTIOQUIA","SAN CARLOS",5649,"CACAO",2016,214,141,85,0.6
5,"ANTIOQUIA","TAMESIS",5789,"CACAO",2016,192,182,109,0.6
5,"ANTIOQUIA","PUERTO BERRIO",5579,"CACAO",2016,178,178,71,0.4
5,"ANTIOQUIA","SEGOVIA",5736,"CACAO",2016,166,151,60,0.4
5,"ANTIOQUIA","YOLOMBO",5890,"CACAO",2016,164,118,71,0.6
5,"ANTIOQUIA","PUERTO NARE",5585,"CACAO",2016,160,146,70,0.5
5,"ANTIOQUIA","CAUCASIA",5154,"CACAO",2016,136,0,0,NA
5,"ANTIOQUIA","URAMITA",5842,"CACAO",2016,136,125,75,0.6
5,"ANTIOQUIA","YONDO",5893,"CACAO",2016,121,66,33,0.5
5,"ANTIOQUIA","SANTA BARBARA",5679,"CACAO",2016,110,86,43,0.5
5,"ANTIOQUIA","SONSON",5756,"CACAO",2016,95,75,45,0.6
5,"ANTIOQUIA","CAÑASGORDAS",5138,"CACAO",2016,94,78,31,0.4
5,"ANTIOQUIA","PUERTO TRIUNFO",5591,"CACAO",2016,90,80,40,0.5
5,"ANTIOQUIA","NECHI",5495,"CACAO",2016,80,10,3,0.3
5,"ANTIOQUIA","GUADALUPE",5315,"CACAO",2016,73,43,43,1
5,"ANTIOQUIA","FRONTINO",5284,"CACAO",2016,60,40,16,0.4
5,"ANTIOQUIA","COCORNA",5197,"CACAO",2016,55,45,23,0.5
5,"ANTIOQUIA","SANTO DOMINGO",5690,"CACAO",2016,54,54,38,0.7
5,"ANTIOQUIA","SAN ANDRES",5647,"CACAO",2016,51,47,9,0.2
5,"ANTIOQUIA","ARGELIA",5055,"CACAO",2016,50,10,5,0.5
5,"ANTIOQUIA","CAMPAMENTO",5134,"CACAO",2016,46,46,18,0.4
5,"ANTIOQUIA","YARUMAL",5887,"CACAO",2016,45,0,0,NA
5,"ANTIOQUIA","TARSO",5792,"CACAO",2016,43,38,23,0.6
5,"ANTIOQUIA","MUTATA",5480,"CACAO",2016,41,41,29,0.7
5,"ANTIOQUIA","EBEJICO",5240,"CACAO",2016,40,40,20,0.5
5,"ANTIOQUIA","SAN RAFAEL",5667,"CACAO",2016,37,17,14,0.8
5,"ANTIOQUIA","BRICEÑO",5107,"CACAO",2016,32,25,15,0.6
5,"ANTIOQUIA","TITIRIBI",5809,"CACAO",2016,22,14,11,0.8
5,"ANTIOQUIA","BURITICA",5113,"CACAO",2016,13,13,8,0.6
5,"ANTIOQUIA","TOLEDO",5819,"CACAO",2016,13,13,8,0.6
5,"ANTIOQUIA","BETULIA",5093,"CACAO",2016,7,7,3,0.4
5,"ANTIOQUIA","VALPARAISO",5856,"CACAO",2016,6,6,2,0.3
5,"ANTIOQUIA","ABEJORRAL",5002,"CACAO",2016,5,5,2,0.4
5,"ANTIOQUIA","CISNEROS",5190,"CACAO",2016,5,5,4,0.8
5,"ANTIOQUIA","SANTA ROSA DE OSOS",5686,"CACAO",2016,3,1,1,0.7
5,"ANTIOQUIA","HELICONIA",5347,"CACAO",2016,2,2,2,1
5,"ANTIOQUIA","SABANALARGA",5628,"CACAO",2016,2,2,1,0.5
81,"ARAUCA","ARAUQUITA",81065,"CACAO",2016,6690,4990,2994,0.6
81,"ARAUCA","SARAVENA",81736,"CACAO",2016,4022,2996,1798,0.6
81,"ARAUCA","TAME",81794,"CACAO",2016,3854,3000,1800,0.6
81,"ARAUCA","FORTUL",81300,"CACAO",2016,2224,1102,661,0.6
81,"ARAUCA","ARAUCA",81001,"CACAO",2016,1147,975,585,0.6
81,"ARAUCA","PUERTO RONDON",81591,"CACAO",2016,48,0,0,NA
81,"ARAUCA","CRAVO NORTE",81220,"CACAO",2016,8,0,0,NA
13,"BOLIVAR","SANTA ROSA DEL SUR",13688,"CACAO",2016,3490,3180,1272,0.4
13,"BOLIVAR","SAN PABLO",13670,"CACAO",2016,1350,897,314,0.4
13,"BOLIVAR","SIMITI",13744,"CACAO",2016,1005,655,262,0.4
13,"BOLIVAR","CANTAGALLO",13160,"CACAO",2016,767,324,139,0.4
13,"BOLIVAR","EL CARMEN DE BOLIVAR",13244,"CACAO",2016,470,194,78,0.4
13,"BOLIVAR","CARTAGENA DE INDIAS",13001,"CACAO",2016,240,240,96,0.4
13,"BOLIVAR","PINILLOS",13549,"CACAO",2016,216,216,93,0.4
13,"BOLIVAR","SAN JACINTO",13654,"CACAO",2016,190,130,52,0.4
13,"BOLIVAR","MORALES",13473,"CACAO",2016,140,79,32,0.4
13,"BOLIVAR","ARENAL",13042,"CACAO",2016,120,120,48,0.4
13,"BOLIVAR","SAN JUAN NEPOMUCENO",13657,"CACAO",2016,88,18,7,0.4
13,"BOLIVAR","TIQUISIO",13810,"CACAO",2016,87,80,40,0.5
13,"BOLIVAR","BARRANCO DE LOBA",13074,"CACAO",2016,46,10,4,0.4
13,"BOLIVAR","NOROSI",13490,"CACAO",2016,40,32,13,0.4
13,"BOLIVAR","ACHI",13006,"CACAO",2016,35,35,18,0.5
13,"BOLIVAR","MARIA LA BAJA",13442,"CACAO",2016,30,30,15,0.5
13,"BOLIVAR","SAN MARTIN DE LOBA",13667,"CACAO",2016,30,0,0,NA
13,"BOLIVAR","ALTOS DEL ROSARIO",13030,"CACAO",2016,20,20,8,0.4
13,"BOLIVAR","MONTECRISTO",13458,"CACAO",2016,20,20,10,0.5
13,"BOLIVAR","SAN JACINTO DEL CAUCA",13655,"CACAO",2016,15,15,8,0.5
15,"BOYACA","MUZO",15480,"CACAO",2016,870,800,368,0.5
15,"BOYACA","PAUNA",15531,"CACAO",2016,763,714,443,0.6
15,"BOYACA","SAN PABLO DE BORBUR",15681,"CACAO",2016,737,641,308,0.5
15,"BOYACA","OTANCHE",15507,"CACAO",2016,725,600,360,0.6
15,"BOYACA","MARIPI",15442,"CACAO",2016,676,572,315,0.6
15,"BOYACA","QUIPAMA",15580,"CACAO",2016,523,409,233,0.6
15,"BOYACA","PUERTO BOYACA",15572,"CACAO",2016,392,371,315,0.9
15,"BOYACA","SAN LUIS DE GACENO",15667,"CACAO",2016,117,52,34,0.7
15,"BOYACA","COPER",15212,"CACAO",2016,94,83,91,1.1
15,"BOYACA","BUENAVISTA",15109,"CACAO",2016,70,54,58,1.1
15,"BOYACA","CUBARA",15223,"CACAO",2016,70,48,42,0.9
15,"BOYACA","SANTA MARIA",15690,"CACAO",2016,65,27,14,0.5
15,"BOYACA","CAMPOHERMOSO",15135,"CACAO",2016,49,39,38,1
15,"BOYACA","LA VICTORIA",15401,"CACAO",2016,43,29,28,1
15,"BOYACA","PAEZ",15514,"CACAO",2016,25,25,18,0.7
15,"BOYACA","MIRAFLORES",15455,"CACAO",2016,23,13,11,0.8
15,"BOYACA","LABRANZAGRANDE",15377,"CACAO",2016,20,15,6,0.4
15,"BOYACA","PAYA",15533,"CACAO",2016,15,11,5,0.4
15,"BOYACA","TUNUNGUA",15832,"CACAO",2016,8,8,8,1
17,"CALDAS","SAMANA",17662,"CACAO",2016,1414,760,327,0.4
17,"CALDAS","BELALCAZAR",17088,"CACAO",2016,715,121,64,0.5
17,"CALDAS","VICTORIA",17867,"CACAO",2016,460,170,85,0.5
17,"CALDAS","ANSERMA",17042,"CACAO",2016,408,251,108,0.4
17,"CALDAS","NORCASIA",17495,"CACAO",2016,318,279,162,0.6
17,"CALDAS","MARQUETALIA",17444,"CACAO",2016,172,110,68,0.6
17,"CALDAS","VITERBO",17877,"CACAO",2016,121,16,10,0.6
17,"CALDAS","PENSILVANIA",17541,"CACAO",2016,82,48,23,0.5
17,"CALDAS","LA DORADA",17380,"CACAO",2016,58,11,6,0.5
17,"CALDAS","SAN JOSE",17665,"CACAO",2016,56,45,25,0.6
17,"CALDAS","PALESTINA",17524,"CACAO",2016,50,50,38,0.8
17,"CALDAS","RISARALDA",17616,"CACAO",2016,31,0,0,NA
17,"CALDAS","RIOSUCIO",17614,"CACAO",2016,28,12,8,0.7
17,"CALDAS","CHINCHINA",17174,"CACAO",2016,8,8,5,0.6
17,"CALDAS","LA MERCED",17388,"CACAO",2016,8,8,4,0.5
17,"CALDAS","MARMATO",17442,"CACAO",2016,2,2,1,0.5
18,"CAQUETA","SOLANO",18756,"CACAO",2016,585,57,54,1
18,"CAQUETA","CARTAGENA DEL CHAIRA",18150,"CACAO",2016,529,250,125,0.5
18,"CAQUETA","EL DONCELLO",18247,"CACAO",2016,431,378,200,0.5
18,"CAQUETA","FLORENCIA",18001,"CACAO",2016,417,92,57,0.6
18,"CAQUETA","SAN VICENTE DEL CAGUAN",18753,"CACAO",2016,330,175,109,0.6
18,"CAQUETA","EL PAUJIL",18256,"CACAO",2016,310,70,35,0.5
18,"CAQUETA","VALPARAISO",18860,"CACAO",2016,296,31,19,0.6
18,"CAQUETA","SOLITA",18785,"CACAO",2016,266,75,41,0.6
18,"CAQUETA","BELEN DE LOS ANDAQUIES",18094,"CACAO",2016,256,31,19,0.6
18,"CAQUETA","PUERTO RICO",18592,"CACAO",2016,233,107,54,0.5
18,"CAQUETA","CURILLO",18205,"CACAO",2016,164,11,2,0.2
18,"CAQUETA","MONTAÑITA",18410,"CACAO",2016,161,66,36,0.6
18,"CAQUETA","MILAN",18460,"CACAO",2016,119,109,52,0.5
18,"CAQUETA","SAN JOSE DEL FRAGUA",18610,"CACAO",2016,109,107,68,0.6
18,"CAQUETA","ALBANIA",18029,"CACAO",2016,28,6,4,0.6
18,"CAQUETA","MORELIA",18479,"CACAO",2016,21,4,2,0.6
85,"CASANARE","TAMARA",85400,"CACAO",2016,250,0,0,NA
85,"CASANARE","TAURAMENA",85410,"CACAO",2016,197,102,67,0.7
85,"CASANARE","YOPAL",85001,"CACAO",2016,146,127,79,0.6
85,"CASANARE","AGUAZUL",85010,"CACAO",2016,109,46,25,0.6
85,"CASANARE","VILLANUEVA",85440,"CACAO",2016,98,87,48,0.6
85,"CASANARE","SABANALARGA",85300,"CACAO",2016,89,22,12,0.6
85,"CASANARE","NUNCHIA",85225,"CACAO",2016,69,32,19,0.6
85,"CASANARE","MANI",85139,"CACAO",2016,63,33,25,0.8
85,"CASANARE","PORE",85263,"CACAO",2016,61,17,7,0.4
85,"CASANARE","SAN LUIS DE PALENQUE",85325,"CACAO",2016,60,5,3,0.5
85,"CASANARE","HATO COROZAL",85125,"CACAO",2016,58,28,23,0.8
85,"CASANARE","PAZ DE ARIPORO",85250,"CACAO",2016,35,18,10,0.6
85,"CASANARE","RECETOR",85279,"CACAO",2016,32,32,16,0.5
85,"CASANARE","TRINIDAD",85430,"CACAO",2016,30,10,5,0.5
85,"CASANARE","CHAMEZA",85015,"CACAO",2016,26,13,7,0.6
85,"CASANARE","MONTERREY",85162,"CACAO",2016,20,10,4,0.4
85,"CASANARE","OROCUE",85230,"CACAO",2016,10,10,8,0.9
85,"CASANARE","SACAMA",85315,"CACAO",2016,6,3,2,0.6
19,"CAUCA","EL TAMBO",19256,"CACAO",2016,580,545,299,0.6
19,"CAUCA","MERCADERES",19450,"CACAO",2016,276,215,105,0.5
19,"CAUCA","LOPEZ DE MICAY",19418,"CACAO",2016,133,133,61,0.5
19,"CAUCA","ARGELIA",19050,"CACAO",2016,123,123,59,0.5
19,"CAUCA","MIRANDA",19455,"CACAO",2016,111,106,53,0.5
19,"CAUCA","SUAREZ",19780,"CACAO",2016,107,0,0,NA
19,"CAUCA","BOLIVAR",19100,"CACAO",2016,92,20,12,0.6
19,"CAUCA","CALOTO",19142,"CACAO",2016,87,64,39,0.6
19,"CAUCA","VILLA RICA",19845,"CACAO",2016,65,54,32,0.6
19,"CAUCA","GUACHENE",19300,"CACAO",2016,53,47,14,0.3
19,"CAUCA","SUCRE",19785,"CACAO",2016,51,35,23,0.7
19,"CAUCA","PUERTO TEJADA",19573,"CACAO",2016,45,42,21,0.5
19,"CAUCA","BALBOA",19075,"CACAO",2016,36,36,18,0.5
19,"CAUCA","PATIA",19532,"CACAO",2016,34,29,15,0.5
19,"CAUCA","SANTA ROSA",19701,"CACAO",2016,23,23,19,0.8
19,"CAUCA","PADILLA",19513,"CACAO",2016,16,14,10,0.7
19,"CAUCA","FLORENCIA",19290,"CACAO",2016,12,2,1,0.7
20,"CESAR","SAN ALBERTO",20710,"CACAO",2016,1032,924,407,0.4
20,"CESAR","PUEBLO BELLO",20570,"CACAO",2016,977,914,484,0.5
20,"CESAR","VALLEDUPAR",20001,"CACAO",2016,842,792,467,0.6
20,"CESAR","AGUSTIN CODAZZI",20013,"CACAO",2016,804,804,177,0.2
20,"CESAR","LA JAGUA DE IBIRICO",20400,"CACAO",2016,769,724,275,0.4
20,"CESAR","LA PAZ",20621,"CACAO",2016,767,767,406,0.5
20,"CESAR","CURUMANI",20228,"CACAO",2016,255,255,105,0.4
20,"CESAR","EL COPEY",20238,"CACAO",2016,251,251,110,0.4
20,"CESAR","MANAURE",20443,"CACAO",2016,244,244,127,0.5
20,"CESAR","SAN DIEGO",20750,"CACAO",2016,101,101,40,0.4
20,"CESAR","PAILITAS",20517,"CACAO",2016,100,100,42,0.4
20,"CESAR","BECERRIL",20045,"CACAO",2016,99,93,47,0.5
20,"CESAR","SAN MARTIN",20770,"CACAO",2016,95,95,40,0.4
20,"CESAR","AGUACHICA",20011,"CACAO",2016,85,67,27,0.4
20,"CESAR","CHIRIGUANA",20178,"CACAO",2016,82,77,32,0.4
20,"CESAR","RIO DE ORO",20614,"CACAO",2016,82,48,23,0.5
20,"CESAR","CHIMICHAGUA",20175,"CACAO",2016,19,19,8,0.4
20,"CESAR","LA GLORIA",20383,"CACAO",2016,18,18,7,0.4
20,"CESAR","PELAYA",20550,"CACAO",2016,4,4,2,0.6
27,"CHOCO","MEDIO BAUDO",27430,"CACAO",2016,660,580,174,0.3
27,"CHOCO","RIOSUCIO",27615,"CACAO",2016,625,595,238,0.4
27,"CHOCO","BOJAYA",27099,"CACAO",2016,587,400,220,0.6
27,"CHOCO","SAN JOSE DEL PALMAR",27660,"CACAO",2016,578,552,232,0.4
27,"CHOCO","QUIBDO",27001,"CACAO",2016,509,315,123,0.4
27,"CHOCO","UNGUIA",27800,"CACAO",2016,448,372,164,0.4
27,"CHOCO","ACANDI",27006,"CACAO",2016,423,404,125,0.3
27,"CHOCO","CARMEN DEL DARIEN",27150,"CACAO",2016,403,230,88,0.4
27,"CHOCO","TADO",27787,"CACAO",2016,371,218,72,0.3
27,"CHOCO","BAJO BAUDO",27077,"CACAO",2016,191,164,51,0.3
27,"CHOCO","ALTO BAUDO",27025,"CACAO",2016,144,86,28,0.3
27,"CHOCO","MEDIO SAN JUAN",27450,"CACAO",2016,141,20,6,0.3
27,"CHOCO","ISTMINA",27361,"CACAO",2016,95,21,7,0.3
27,"CHOCO","RIO QUITO",27600,"CACAO",2016,90,54,17,0.3
27,"CHOCO","CONDOTO",27205,"CACAO",2016,52,33,10,0.3
27,"CHOCO","NOVITA",27491,"CACAO",2016,51,39,12,0.3
27,"CHOCO","NUQUI",27495,"CACAO",2016,28,15,5,0.3
27,"CHOCO","EL CANTON DEL SAN PABLO",27135,"CACAO",2016,25,25,8,0.3
27,"CHOCO","ATRATO",27050,"CACAO",2016,25,7,2,0.3
27,"CHOCO","RIO IRO",27580,"CACAO",2016,12,9,3,0.3
27,"CHOCO","BAGADO",27073,"CACAO",2016,9,8,3,0.3
27,"CHOCO","BAHIA SOLANO",27075,"CACAO",2016,9,6,2,0.3
27,"CHOCO","CARMEN DEL ATRATO",27245,"CACAO",2016,5,2,1,0.3
23,"CORDOBA","TIERRALTA",23807,"CACAO",2016,1183,564,282,0.5
23,"CORDOBA","VALENCIA",23855,"CACAO",2016,749,596,572,1
23,"CORDOBA","PUERTO LIBERTADOR",23580,"CACAO",2016,338,191,94,0.5
23,"CORDOBA","MONTELIBANO",23466,"CACAO",2016,240,180,72,0.4
23,"CORDOBA","LOS CORDOBAS",23419,"CACAO",2016,194,194,186,1
23,"CORDOBA","SAN JOSE DE URE",23682,"CACAO",2016,80,80,51,0.6
23,"CORDOBA","CANALETE",23090,"CACAO",2016,26,26,13,0.5
23,"CORDOBA","CIENAGA DE ORO",23189,"CACAO",2016,18,17,13,0.7
23,"CORDOBA","MONTERIA",23001,"CACAO",2016,13,13,8,0.6
25,"CUNDINAMARCA","YACOPI",25885,"CACAO",2016,2253,2091,795,0.4
25,"CUNDINAMARCA","PAIME",25518,"CACAO",2016,404,391,250,0.6
25,"CUNDINAMARCA","NILO",25488,"CACAO",2016,326,310,170,0.6
25,"CUNDINAMARCA","CAPARRAPI",25148,"CACAO",2016,308,265,218,0.8
25,"CUNDINAMARCA","VIOTA",25878,"CACAO",2016,300,280,207,0.7
25,"CUNDINAMARCA","JERUSALEN",25368,"CACAO",2016,268,268,134,0.5
25,"CUNDINAMARCA","TOPAIPI",25823,"CACAO",2016,167,96,38,0.4
25,"CUNDINAMARCA","VERGARA",25862,"CACAO",2016,149,65,40,0.6
25,"CUNDINAMARCA","EL PEÑON",25258,"CACAO",2016,144,142,71,0.5
25,"CUNDINAMARCA","UBALA",25839,"CACAO",2016,124,77,40,0.5
25,"CUNDINAMARCA","MEDINA",25438,"CACAO",2016,121,56,61,1.1
25,"CUNDINAMARCA","LA PALMA",25394,"CACAO",2016,92,73,80,1.1
25,"CUNDINAMARCA","NOCAIMA",25491,"CACAO",2016,78,42,31,0.7
25,"CUNDINAMARCA","PULI",25580,"CACAO",2016,73,72,62,0.9
25,"CUNDINAMARCA","PARATEBUENO",25530,"CACAO",2016,64,45,22,0.5
25,"CUNDINAMARCA","SASAIMA",25718,"CACAO",2016,63,40,22,0.6
25,"CUNDINAMARCA","ANAPOIMA",25035,"CACAO",2016,52,46,46,1
25,"CUNDINAMARCA","GUADUAS",25320,"CACAO",2016,49,20,23,1.2
25,"CUNDINAMARCA","SAN JUAN DE RIOSECO",25662,"CACAO",2016,46,21,10,0.5
25,"CUNDINAMARCA","TOCAIMA",25815,"CACAO",2016,40,14,12,0.8
25,"CUNDINAMARCA","CHAGUANI",25168,"CACAO",2016,37,3,2,0.7
25,"CUNDINAMARCA","EL COLEGIO",25245,"CACAO",2016,34,13,7,0.6
25,"CUNDINAMARCA","LA VEGA",25402,"CACAO",2016,29,29,11,0.4
25,"CUNDINAMARCA","NIMAIMA",25489,"CACAO",2016,23,23,10,0.4
25,"CUNDINAMARCA","ARBELAEZ",25053,"CACAO",2016,10,8,8,1
25,"CUNDINAMARCA","QUEBRADANEGRA",25592,"CACAO",2016,5,1,0,0.5
25,"CUNDINAMARCA","VILLETA",25875,"CACAO",2016,4,0,0,NA
25,"CUNDINAMARCA","AGUA DE DIOS",25001,"CACAO",2016,3,3,3,1
94,"GUAINIA","INIRIDA",94001,"CACAO",2016,97,73,23,0.3
95,"GUAVIARE","SAN JOSE DEL GUAVIARE",95001,"CACAO",2016,493,296,163,0.6
95,"GUAVIARE","EL RETORNO",95025,"CACAO",2016,386,231,116,0.5
95,"GUAVIARE","CALAMAR",95015,"CACAO",2016,163,69,34,0.5
95,"GUAVIARE","MIRAFLORES",95200,"CACAO",2016,101,61,32,0.5
41,"HUILA","RIVERA",41615,"CACAO",2016,880,843,481,0.6
41,"HUILA","TELLO",41799,"CACAO",2016,531,475,252,0.5
41,"HUILA","CAMPOALEGRE",41132,"CACAO",2016,523,408,314,0.8
41,"HUILA","NEIVA",41001,"CACAO",2016,478,428,244,0.6
41,"HUILA","GIGANTE",41306,"CACAO",2016,475,334,260,0.8
41,"HUILA","LA PLATA",41396,"CACAO",2016,397,314,229,0.7
41,"HUILA","ALGECIRAS",41020,"CACAO",2016,389,368,269,0.7
41,"HUILA","TESALIA",41797,"CACAO",2016,369,288,207,0.7
41,"HUILA","BARAYA",41078,"CACAO",2016,352,316,187,0.6
41,"HUILA","COLOMBIA",41206,"CACAO",2016,309,291,152,0.5
41,"HUILA","TARQUI",41791,"CACAO",2016,285,216,145,0.7
41,"HUILA","PAICOL",41518,"CACAO",2016,259,212,133,0.6
41,"HUILA","PALERMO",41524,"CACAO",2016,243,198,127,0.6
41,"HUILA","AGRADO",41013,"CACAO",2016,224,138,118,0.9
41,"HUILA","IQUIRA",41357,"CACAO",2016,200,190,103,0.5
41,"HUILA","TERUEL",41801,"CACAO",2016,171,160,86,0.5
41,"HUILA","PITAL",41548,"CACAO",2016,150,128,78,0.6
41,"HUILA","ELIAS",41244,"CACAO",2016,135,100,65,0.7
41,"HUILA","SANTA MARIA",41676,"CACAO",2016,134,114,69,0.6
